portfolio_trade_id,portfolio_config_hash,source_trade_id,event_id,symbol,name,market,sector,industry,signal_date,entry_date,exit_date,holding_days,entry_price,exit_price,shares,ranking_method,rank_order,rank_value,buy_notional,sell_notional,gross_pnl,net_pnl,gross_return,net_return,buy_commission,sell_commission,sell_tax,slippage_cost,total_cost,fill_quality_score,day0_turnover_twd,volume_ratio_20d,consecutive_limit_up_count,bull_regime,bear_regime,weak_market_day,index_data_available,config_json,candidate_hash,_diagnostic_row_id,trade_id,config_hash
7b06a758a34f34ffbc03,f2ae5ec04c15,5967ee0a4b5d37c407da,TWSE:2362:20240710:closed_limit_up:01c5f10c3332,2362,藍天,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-10,2024-07-10,2024-07-11,1,57.2,61.0,5000,fill_quality_score,5,90.0,286000.0,305000.0,19000.0,17553.691,0.06643356643356643,0.06137654195804195,114.11400000000002,121.69500000000002,915.0,295.5,1446.309,90.0,375921766.0,2.125414306120684,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,422,7b06a758a34f34ffbc03,097dd332
a476532e189c73a90f49,f2ae5ec04c15,5f2d4f0fed525920e042,TWSE:1316:20240711:closed_limit_up:734d60c9b640,1316,上曜,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-11,2024-07-11,2024-07-12,1,21.45,21.45,13000,fill_quality_score,1,100.0,278850.0,278850.0,0.0,-1337.9223000000002,0.0,-0.004798000000000001,111.26115000000001,111.26115000000001,836.5500000000001,278.85,1337.9223000000002,100.0,616434422.0,5.537449858066497,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,423,a476532e189c73a90f49,097dd332
95ef287f0b8b91fd2369,f2ae5ec04c15,3846e8fe9674b0fe08f3,TWSE:3019:20240711:closed_limit_up:6fec35665c69,3019,亞光,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-11,2024-07-11,2024-07-12,1,88.8,89.5,3000,fill_quality_score,2,100.0,266400.0,268500.0,2100.0,813.6249,0.007882882882882882,0.0030541475225225228,106.29360000000001,107.13150000000002,805.5,267.45,1286.3751,100.0,1209238462.0,3.5899804410867886,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,424,95ef287f0b8b91fd2369,097dd332
cb5bd0c883672662a423,f2ae5ec04c15,b4e76d09bdec89a5c74b,TWSE:1529:20240711:closed_limit_up:e337fa220e18,1529,樂事綠能,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-11,2024-07-11,2024-07-12,1,38.25,42.0,7000,fill_quality_score,3,90.0,267750.0,294000.0,26250.0,24862.98675,0.09803921568627451,0.09285896078431373,106.83225000000002,117.30600000000001,882.0,280.875,1387.01325,90.0,327066577.0,3.0397446767997054,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,425,cb5bd0c883672662a423,097dd332
8de7f015c7ded59a4a02,f2ae5ec04c15,4dee6537c1b6c5e6f864,TWSE:3607:20240711:closed_limit_up:3493863e17ca,3607,谷崧,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-11,2024-07-11,2024-07-12,1,22.05,21.8,13000,fill_quality_score,4,90.0,286650.0,283400.0,-3250.0,-4612.6749500000005,-0.011337868480725623,-0.016091662131519278,114.37335000000002,113.07660000000001,850.2,285.02500000000003,1362.67495,90.0,222451182.0,7.617001404145732,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,426,8de7f015c7ded59a4a02,097dd332
15bcc38f7e0f22664582,f2ae5ec04c15,4f2a1dcf122c14e2a38e,TPEX:3710:20240711:closed_limit_up:421fd25ca304,3710,連展投控,TPEX,Technology/Electronics,Electronic Components,2024-07-11,2024-07-11,2024-07-12,1,12.85,12.4,23000,fill_quality_score,5,90.0,295550.0,285200.0,-10350.0,-11727.69425,-0.03501945525291829,-0.03968091439688716,117.92445000000002,113.79480000000001,855.6,290.375,1377.69425,90.0,256229484.0,6.985491567159774,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,427,15bcc38f7e0f22664582,097dd332
9667225714f99d902f4d,f2ae5ec04c15,d13f05aea5d0aee22739,TWSE:1597:20240712:closed_limit_up:5facc27c69dd,1597,直得,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-12,2024-07-12,2024-07-15,3,98.1,99.2,3000,fill_quality_score,1,100.0,294300.0,297600.0,3300.0,1875.0819,0.011213047910295617,0.006371328236493373,117.42570000000002,118.74240000000002,892.8000000000001,295.95,1424.9181,100.0,1247671967.0,5.754157181695481,1.0,True,False,True,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,428,9667225714f99d902f4d,097dd332
7274194d260ab9645741,f2ae5ec04c15,82fe4c80b87bb3d53808,TWSE:1608:20240712:closed_limit_up:49baaa26e7a8,1608,華榮,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-12,2024-07-12,2024-07-15,3,43.25,44.6,6000,fill_quality_score,2,100.0,259500.0,267600.0,8100.0,6823.3371,0.03121387283236994,0.026294169942196532,103.54050000000001,106.77240000000002,802.8000000000001,263.55,1276.6629,100.0,2824810084.0,5.3938480868441445,1.0,True,False,True,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,429,7274194d260ab9645741,097dd332
2cff5346cfe6e96f89ae,f2ae5ec04c15,a9adfe94f232cee7408d,TWSE:2489:20240712:closed_limit_up:61bbab6fed12,2489,瑞軒,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-12,2024-07-12,2024-07-15,3,24.5,26.65,12000,fill_quality_score,3,100.0,294000.0,319800.0,25800.0,24288.7938,0.08775510204081632,0.08261494489795917,117.30600000000001,127.60020000000002,959.4,306.90000000000003,1511.2062,100.0,1960731370.0,3.4750639791394122,1.0,True,False,True,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,430,2cff5346cfe6e96f89ae,097dd332
ee7b580ed962d7ca5098,f2ae5ec04c15,1189bccb5e1ed6bab9a3,TWSE:1727:20240712:closed_limit_up:f265ff04bf02,1727,中華化,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-12,2024-07-12,2024-07-15,3,34.5,37.7,8000,fill_quality_score,4,90.0,276000.0,301600.0,25600.0,24175.9376,0.0927536231884058,0.08759397681159421,110.12400000000001,120.33840000000002,904.8000000000001,288.8,1424.0624,90.0,209743825.0,4.405114750685676,1.0,True,False,True,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,431,ee7b580ed962d7ca5098,097dd332
bb38eab7e46645c9e48e,f2ae5ec04c15,1930eb13b297499e7b6d,TPEX:3379:20240712:closed_limit_up:12a872c2bc4a,3379,彬台,TPEX,Industrials/Other,Electric Machinery,2024-07-12,2024-07-12,2024-07-15,3,44.3,46.9,6000,fill_quality_score,5,90.0,265800.0,281400.0,15600.0,14263.8672,0.05869074492099323,0.053663909706546276,106.05420000000001,112.27860000000001,844.2,273.6,1336.1327999999999,90.0,652283078.0,5.936515835991271,3.0,True,False,True,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,432,bb38eab7e46645c9e48e,097dd332
ec31549f88100c29bfd9,f2ae5ec04c15,8fdac8ba4466567c006c,TWSE:2537:20240715:closed_limit_up:ffe18428067f,2537,聯上發,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-15,2024-07-15,2024-07-16,1,25.0,25.6,12000,fill_quality_score,1,100.0,300000.0,307200.0,7200.0,5732.5272,0.024,0.019108424000000002,119.70000000000002,122.57280000000002,921.6,303.6,1467.4728,100.0,997561706.0,3.5742747690619945,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,433,ec31549f88100c29bfd9,097dd332
813206b14ad68bccbe8b,f2ae5ec04c15,5d051361e26f21da5aea,TPEX:8936:20240715:closed_limit_up:a561af60582d,8936,國統,TPEX,Industrials/Other,Other,2024-07-15,2024-07-15,2024-07-16,1,84.1,84.2,3000,fill_quality_score,2,100.0,252299.99999999997,252600.0,300.0000000000291,-911.705099999971,0.0011890606420928622,-0.0036135755053506584,100.6677,100.78740000000002,757.8000000000001,252.45000000000002,1211.7051000000001,100.0,2403900364.0,5.601528930464157,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,434,813206b14ad68bccbe8b,097dd332
32acf650c786a89e3f79,f2ae5ec04c15,de8baaafc8e4ae2e5746,TWSE:2524:20240715:closed_limit_up:209fcb5e0868,2524,京城,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-15,2024-07-15,2024-07-16,1,71.1,72.5,4000,fill_quality_score,3,90.0,284400.0,290000.0,5600.0,4213.6144,0.01969057665260197,0.014815803094233476,113.47560000000001,115.71000000000001,870.0,287.2,1386.3856,90.0,297383712.0,3.30542993869972,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,435,32acf650c786a89e3f79,097dd332
7f2d46af7db9b4e42731,f2ae5ec04c15,f0b364e7e1f4d77a74d0,TPEX:6684:20240715:closed_limit_up:66cc9ddefb21,6684,安格,TPEX,Technology/Electronics,Semiconductor,2024-07-15,2024-07-15,2024-07-16,1,94.4,97.0,3000,fill_quality_score,4,90.0,283200.0,291000.0,7800.0,6410.7942,0.02754237288135593,0.022636985169491527,112.99680000000001,116.10900000000001,873.0,287.1,1389.2058000000002,90.0,396246548.0,4.739320643131401,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,436,7f2d46af7db9b4e42731,097dd332
1b7aa4b42847a380b542,f2ae5ec04c15,c30a22bb5099c212b739,TPEX:3294:20240716:closed_limit_up:14d2331b34a4,3294,英濟,TPEX,Technology/Electronics,Electronic Components,2024-07-16,2024-07-16,2024-07-17,1,41.8,42.8,7000,fill_quality_score,1,100.0,292600.0,299600.0,7000.0,5568.8122,0.023923444976076555,0.019032167464114833,116.74740000000001,119.54040000000002,898.8000000000001,296.1,1431.1878000000002,100.0,613121470.0,8.281705908864916,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,437,1b7aa4b42847a380b542,097dd332
1b7e23f9b774758f82a4,f2ae5ec04c15,ac1a2c4b7931392c0e56,TPEX:3624:20240716:closed_limit_up:0e6d5de59f36,3624,光頡,TPEX,Technology/Electronics,Electronic Components,2024-07-16,2024-07-16,2024-07-17,1,57.5,57.0,5000,fill_quality_score,2,100.0,287500.0,285000.0,-2500.0,-3869.6775,-0.008695652173913044,-0.013459747826086955,114.71250000000002,113.71500000000002,855.0,286.25,1369.6775,100.0,298673383.0,3.635648592759731,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,438,1b7e23f9b774758f82a4,097dd332
7894e4f92d4828de8a17,f2ae5ec04c15,958cd23f0bd895aca808,TWSE:4906:20240716:closed_limit_up:dd9c68af2080,4906,正文,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-16,2024-07-16,2024-07-17,1,45.8,45.95,6000,fill_quality_score,3,100.0,274800.0,275700.0,900.0,-421.9995000000001,0.0032751091703056767,-0.0015356604803493455,109.64520000000002,110.00430000000001,827.1,275.25,1321.9995000000001,100.0,1902927500.0,2.382451348613211,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,439,7894e4f92d4828de8a17,097dd332
bf8628b0137986cc364d,f2ae5ec04c15,c3b741bf3c1070cb887b,TWSE:6834:20240716:closed_limit_up:909be98202a3,6834,天二科技,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-16,2024-07-16,2024-07-17,1,50.5,52.1,5000,fill_quality_score,4,100.0,252500.0,260500.0,8000.0,6757.313,0.031683168316831684,0.026761635643564357,100.74750000000002,103.93950000000001,781.5,256.5,1242.687,100.0,534182788.0,2.506639695719839,1.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,440,bf8628b0137986cc364d,097dd332
b4222ac09fe1b9771e89,f2ae5ec04c15,7c5c6ed2ad729217c4dd,TWSE:2537:20240716:closed_limit_up:eec7722dee72,2537,聯上發,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-16,2024-07-16,2024-07-17,1,27.5,28.5,10000,fill_quality_score,5,90.0,275000.0,285000.0,10000.0,8641.56,0.03636363636363636,0.031423854545454544,109.72500000000001,113.71500000000002,855.0,280.0,1358.44,90.0,1612787214.0,4.759536792097025,2.0,True,False,False,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,441,b4222ac09fe1b9771e89,097dd332
0fa8d066659896672d23,f2ae5ec04c15,7781f894e58b7c13d9c8,TWSE:1709:20240717:closed_limit_up:9ce36ce13f87,1709,和益,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-17,2024-07-17,2024-07-18,1,25.3,25.0,11000,fill_quality_score,1,100.0,278300.0,275000.0,-3300.0,-4622.4167,-0.011857707509881422,-0.016609474308300395,111.04170000000002,109.72500000000001,825.0,276.65000000000003,1322.4167000000002,100.0,507574849.0,4.133266867104394,1.0,True,False,True,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,442,0fa8d066659896672d23,097dd332
a32413b3e3411a251668,f2ae5ec04c15,a867ad7985dee16260c8,TWSE:1611:20240717:closed_limit_up:bd0e51e88e29,1611,中電,TWSE,MISSING_SECTOR,MISSING_INDUSTRY,2024-07-17,2024-07-17,2024-07-18,1,21.3,21.0,14000,fill_quality_score,2,90.0,298200.0,294000.0,-4200.0,-5614.3878,-0.014084507042253521,-0.018827591549295777,118.98180000000002,117.30600000000001,882.0,296.1,1414.3878,90.0,332199594.0,2.0820008830331576,1.0,True,False,True,True,"{""avoid_weak_sectors"": false, ""commission_discount"": 0.28, ""commission_rate"": 0.001425, ""fixed_notional_twd"": 300000.0, ""initial_capital_twd"": 1000000.0, ""max_gross_exposure_pct"": 1.0, ""max_notional_per_industry_pct"": 0.35, ""max_notional_per_sector_pct"": 0.7, ""max_notional_per_symbol_pct"": 0.2, ""max_positions_per_day"": 5, ""max_trades_per_symbol_per_month"": 5, ""minimum_commission_twd"": 20.0, ""not_bear_regime"": false, ""random_seed"": 42, ""ranking_method"": ""fill_quality_score"", ""sector_allowlist"": null, ""sell_tax_rate"": 0.003, ""sizing_method"": ""fixed"", ""slippage_bps_per_side"": 5.0}",097dd332,443,a32413b3e3411a251668,097dd332
